TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2025-05-23 22:21:00,-0.715,-0.398,-2.610,-1.911
2025-05-23 22:22:00,-0.715,-0.596,-2.610,-2.038
2025-05-23 22:23:00,-0.715,-0.795,-2.610,-2.038
2025-05-23 22:24:00,-1.021,-0.795,-2.610,-2.038
2025-05-23 22:25:00,-0.919,-0.596,-2.410,-2.038
2025-05-23 22:26:00,-0.715,-0.596,-1.807,-2.038
2025-05-23 22:27:00,-0.919,-0.795,-1.606,-1.911
2025-05-23 22:28:00,-1.021,-0.795,-1.406,-1.911
2025-05-23 22:29:00,-1.021,-0.596,-1.606,-1.783
2025-05-23 22:30:00,-0.919,-0.596,-2.209,-1.783
2025-05-23 22:31:00,-0.817,-0.596,-2.610,-1.783
2025-05-23 22:32:00,-0.817,-0.596,-2.610,-1.783
2025-05-23 22:33:00,-0.919,-0.596,-2.209,-1.656
2025-05-23 22:34:00,-0.817,-0.596,-2.008,-1.656
2025-05-23 22:35:00,-0.715,-0.596,-2.008,-1.656
2025-05-23 22:36:00,-0.715,-0.596,-1.807,-1.656
2025-05-23 22:37:00,-0.715,-0.596,-1.606,-1.783
2025-05-23 22:38:00,-0.715,-0.795,-1.406,-1.656
2025-05-23 22:39:00,-1.021,-1.193,-1.406,-1.656
2025-05-23 22:40:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 22:41:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 22:42:00,-1.021,-1.392,-2.209,-1.656
2025-05-23 22:43:00,-1.021,-1.392,-2.610,-1.656
2025-05-23 22:44:00,-1.021,-1.392,-2.610,-1.656
2025-05-23 22:45:00,-1.021,-1.392,-2.610,-1.656
2025-05-23 22:46:00,-1.021,-1.392,-2.610,-1.783
2025-05-23 22:47:00,-1.021,-0.994,-2.610,-1.911
2025-05-23 22:48:00,-1.021,-0.795,-2.610,-2.038
2025-05-23 22:49:00,-1.021,-0.596,-2.610,-1.911
2025-05-23 22:50:00,-1.021,-0.994,-2.610,-1.783
2025-05-23 22:51:00,-1.021,-0.994,-2.610,-1.783
2025-05-23 22:52:00,-1.021,-0.596,-2.610,-1.783
2025-05-23 22:53:00,-1.021,-0.994,-2.410,-1.911
2025-05-23 22:54:00,-1.021,-1.193,-2.410,-1.911
2025-05-23 22:55:00,-1.021,-1.392,-2.008,-1.911
2025-05-23 22:56:00,-1.021,-1.392,-1.807,-2.038
2025-05-23 22:57:00,-1.021,-1.193,-1.807,-1.911
2025-05-23 22:58:00,-1.021,-1.193,-1.807,-1.911
2025-05-23 22:59:00,-1.021,-1.392,-1.606,-1.783
2025-05-23 23:00:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:01:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:02:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:03:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:04:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:05:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:06:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 23:07:00,-1.021,-1.392,-1.807,-1.783
2025-05-23 23:08:00,-1.021,-1.392,-2.610,-1.911
2025-05-23 23:09:00,-1.021,-1.392,-2.610,-2.038
2025-05-23 23:10:00,-1.021,-1.392,-2.610,-2.166
2025-05-23 23:11:00,-1.021,-1.392,-2.610,-2.166
2025-05-23 23:12:00,-1.021,-1.392,-2.610,-2.293
2025-05-23 23:13:00,-1.021,-1.392,-1.807,-2.166
2025-05-23 23:14:00,-1.021,-1.392,-1.606,-2.038
2025-05-23 23:15:00,-1.021,-1.392,-1.606,-1.911
2025-05-23 23:16:00,-1.021,-1.392,-1.807,-1.783
2025-05-23 23:17:00,-1.021,-1.392,-1.807,-1.911
2025-05-23 23:18:00,-1.021,-1.392,-1.606,-1.783
2025-05-23 23:19:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 23:20:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 23:21:00,-1.021,-1.392,-1.807,-1.656
2025-05-23 23:22:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:23:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:24:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:25:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:26:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:27:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:28:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:29:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:30:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 23:31:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:32:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:33:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:34:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:35:00,-1.021,-1.392,-1.606,-1.656
2025-05-23 23:36:00,-1.021,-1.392,-1.807,-1.656
2025-05-23 23:37:00,-1.021,-1.392,-2.209,-1.656
2025-05-23 23:38:00,-1.021,-1.392,-2.610,-1.783
2025-05-23 23:39:00,-1.021,-1.392,-2.410,-1.656
2025-05-23 23:40:00,-1.021,-1.392,-2.008,-1.783
2025-05-23 23:41:00,-1.021,-1.392,-1.807,-1.783
2025-05-23 23:42:00,-1.021,-1.392,-1.807,-1.656
2025-05-23 23:43:00,-1.021,-1.392,-2.209,-1.783
2025-05-23 23:44:00,-1.021,-1.392,-2.008,-1.911
2025-05-23 23:45:00,-1.021,-1.392,-2.008,-1.783
2025-05-23 23:46:00,-1.021,-1.392,-2.008,-1.656
2025-05-23 23:47:00,-1.021,-1.392,-2.410,-1.783
2025-05-23 23:48:00,-1.021,-1.392,-2.209,-1.783
2025-05-23 23:49:00,-1.021,-1.392,-1.807,-1.656
2025-05-23 23:50:00,-1.021,-1.392,-1.406,-1.656
2025-05-23 23:51:00,-1.021,-1.392,-2.008,-1.656
2025-05-23 23:52:00,-1.021,-0.994,-2.610,-1.783
2025-05-23 23:53:00,-1.021,-0.994,-2.610,-1.783
2025-05-23 23:54:00,-1.021,-0.994,-2.610,-2.166
2025-05-23 23:55:00,-1.021,-1.193,-2.610,-2.293
2025-05-23 23:56:00,-1.021,-1.193,-2.610,-2.420
2025-05-23 23:57:00,-1.021,-1.193,-2.610,-2.166
2025-05-23 23:58:00,-1.021,-1.392,-2.610,-2.166
2025-05-23 23:59:00,-1.021,-1.392,-2.610,-2.293
